20240813 040100;18670.5;18672.25;18670.25;18671.5;83
20240813 040200;18671.75;18673.75;18671.25;18672.25;79
20240813 040300;18672.75;18674.5;18671.75;18673.5;73
20240813 040400;18673.75;18673.75;18670;18670.75;44
20240813 040500;18671;18674;18670.5;18673;48
20240813 040600;18673;18674.75;18672.25;18674.5;64
20240813 040700;18674.75;18677.75;18673;18674;210
20240813 040800;18674;18681.75;18672.25;18677.5;307
20240813 040900;18677.75;18678.25;18675.25;18676.25;92
20240813 041000;18676.5;18681.75;18676;18678;295
20240813 041100;18676.75;18680.5;18676.25;18679.75;140
20240813 041200;18680.25;18680.25;18679.25;18680;38
20240813 041300;18680.5;18682;18679.75;18680;91
20240813 041400;18680;18680.25;18675.25;18675.25;125
20240813 041500;18675.5;18677.5;18674.75;18677.5;72
20240813 041600;18677.75;18678;18676.25;18677.75;45
20240813 041700;18677;18677;18676;18676.75;33
20240813 041800;18676;18676.75;18675.25;18676;25
20240813 041900;18676.75;18677.25;18676;18676;22
20240813 042000;18675.5;18675.75;18673.75;18675;109
20240813 042100;18674.5;18675.75;18673;18674.25;74
20240813 042200;18674.25;18677.75;18674.25;18677;52
20240813 042300;18677;18678;18676.25;18676.25;40
20240813 042400;18676.75;18680.5;18676.5;18679.75;144
20240813 042500;18679.25;18682.5;18679.25;18680.75;162
20240813 042600;18680.75;18681.5;18677.25;18679.25;146
20240813 042700;18679.25;18681;18678.5;18679.75;77
20240813 042800;18680;18683;18680;18681.25;108
20240813 042900;18681.5;18683.5;18680.5;18680.5;106
20240813 043000;18680.75;18685;18679.75;18683.5;251
20240813 043100;18683.5;18684;18681.25;18683.75;77
20240813 043200;18683.25;18684.25;18682;18682;70
20240813 043300;18681.75;18682;18678.75;18680;101
20240813 043400;18680.25;18682;18680;18681.75;28
20240813 043500;18682;18682;18680.75;18680.75;23
20240813 043600;18680.75;18688;18680.75;18685.25;234
20240813 043700;18684.5;18686.25;18682.25;18685.25;147
20240813 043800;18686;18689.5;18682.75;18688;204
20240813 043900;18688;18693.5;18686.75;18691.25;406
20240813 044000;18690.5;18691;18687.5;18688.5;129
20240813 044100;18688.25;18691.25;18687.75;18689;362
20240813 044200;18689.5;18690.75;18687;18690.75;200
20240813 044300;18690.75;18694;18690.5;18693.5;189
20240813 044400;18693.25;18697;18692.25;18693.5;350
20240813 044500;18692.5;18692.5;18689.25;18691.5;178
20240813 044600;18691.75;18693.75;18691.75;18693;120
20240813 044700;18692.75;18693;18690.25;18691.5;104
20240813 044800;18691;18692.25;18689.75;18691.25;59
20240813 044900;18692;18695.25;18691.5;18694;118
20240813 045000;18693.5;18694.5;18691.75;18692.25;61
20240813 045100;18692;18692.25;18689.75;18690;107
20240813 045200;18689.75;18694.25;18689.75;18692;105
20240813 045300;18691.25;18692.25;18687.75;18689;147
20240813 045400;18688.75;18691.75;18688.75;18689;110
20240813 045500;18690.5;18690.5;18687;18688.25;88
20240813 045600;18688.75;18690.5;18688.75;18690;59
20240813 045700;18689.75;18692;18689.75;18691.25;56
20240813 045800;18691;18691.75;18690.5;18691.5;45
20240813 045900;18691.5;18693.75;18691;18691.75;116
20240813 050000;18691.25;18695.25;18691.25;18693.25;146
20240813 050100;18693.25;18695;18690.75;18691;244
20240813 050200;18691.75;18692;18688.5;18688.75;191
20240813 050300;18689.25;18690.75;18687;18688.5;140
20240813 050400;18688.75;18691.25;18687.75;18691;100
20240813 050500;18691;18692;18690;18690;71
20240813 050600;18690;18691;18688.75;18690;105
20240813 050700;18689.25;18690.75;18686.25;18686.75;194
20240813 050800;18686.75;18689.25;18686.75;18688.75;67
20240813 050900;18689;18693;18687.75;18691;136
20240813 051000;18691.5;18692.25;18689.25;18689.25;57
20240813 051100;18690.25;18691.5;18688.5;18689.75;66
20240813 051200;18689.75;18692;18688.5;18691.5;46
20240813 051300;18691.5;18696;18690.5;18695.5;440
20240813 051400;18695.5;18696.5;18693.25;18693.25;194
20240813 051500;18693;18696.5;18693;18695;74
20240813 051600;18695.25;18708;18695.25;18708;887
20240813 051700;18707.75;18708.25;18700.75;18702.5;399
20240813 051800;18702.5;18704.5;18701.25;18704;173
20240813 051900;18703.75;18705.5;18699.25;18700.25;185
20240813 052000;18700.5;18701.75;18699.75;18700.75;112
20240813 052100;18701;18703.25;18699.5;18702.5;152
20240813 052200;18702;18704.75;18701.25;18702;124
20240813 052300;18702.25;18704;18701;18701.5;121
20240813 052400;18702.25;18706;18701.75;18704;255
20240813 052500;18704;18709.5;18704;18706.5;373
20240813 052600;18706;18708.75;18706;18708;168
20240813 052700;18708;18711.75;18707.5;18710.75;291
20240813 052800;18711;18711.25;18705.5;18706;270
20240813 052900;18706;18708.5;18704;18707.75;180
20240813 053000;18708;18710.5;18707;18707.75;145
20240813 053100;18708.25;18709.25;18704.5;18706.25;159
20240813 053200;18706.5;18708.5;18706;18707;73
20240813 053300;18708;18709;18707.25;18708;54
20240813 053400;18707.75;18709.75;18707;18709.5;95
20240813 053500;18709.25;18711.5;18709.25;18711.25;134
20240813 053600;18711;18711.5;18706.5;18709;125
20240813 053700;18708.75;18708.75;18705.25;18706.25;130
20240813 053800;18706.5;18706.75;18698;18701;648
20240813 053900;18700.75;18702.5;18697;18700;382
20240813 054000;18699.75;18704.75;18699.75;18702.75;164
20240813 054100;18702.75;18704.5;18702;18703.25;139
20240813 054200;18703;18706.25;18700;18704.5;189
20240813 054300;18704.75;18706;18703;18703;60
20240813 054400;18703.5;18707.5;18703.25;18707;76
20240813 054500;18706.75;18707;18703.75;18704.5;121
20240813 054600;18704;18705.75;18702;18703.25;133
20240813 054700;18703.25;18704;18698.25;18698.5;187
20240813 054800;18698.5;18704.5;18698.5;18704.5;178
20240813 054900;18704.25;18704.5;18700;18701;170
20240813 055000;18700.75;18703.5;18700.5;18703.25;77
20240813 055100;18703.25;18705.75;18702.25;18702.25;115
20240813 055200;18702.5;18708;18702.25;18705.5;148
20240813 055300;18705.5;18706;18703.75;18704;90
20240813 055400;18704.25;18706;18703.5;18706;60
20240813 055500;18706;18706.5;18702.5;18702.5;92
20240813 055600;18702.75;18702.75;18696.5;18699.75;344
20240813 055700;18699.75;18702.5;18699.5;18702.5;126
20240813 055800;18702.75;18705;18702.75;18703;112
20240813 055900;18703.75;18707;18702.75;18704;175
20240813 060000;18703.25;18708.75;18703;18706.75;258
20240813 060100;18706.25;18710;18704;18706.5;302
20240813 060200;18707;18708;18697.75;18698.5;289
20240813 060300;18698.5;18701.75;18691.5;18696.75;607
20240813 060400;18697.75;18698.5;18688.75;18690.5;467
20240813 060500;18691;18696.75;18690.5;18694.5;311
20240813 060600;18694.75;18698.75;18693.75;18698.25;237
20240813 060700;18698.5;18699.75;18694.5;18698.25;137
20240813 060800;18698.5;18703;18697;18701.5;197
20240813 060900;18701.5;18701.75;18698;18701.75;106
20240813 061000;18701.5;18706.75;18700.25;18704.75;338
20240813 061100;18705.25;18707.25;18700.25;18700.75;247
20240813 061200;18700.75;18702.75;18698.75;18699.25;201
20240813 061300;18699;18701;18696;18697.25;192
20240813 061400;18697.5;18702;18696.5;18699.75;115
20240813 061500;18699.5;18703.75;18698.5;18702.25;116
20240813 061600;18702.25;18704.75;18699.5;18700.5;242
20240813 061700;18701.25;18702;18700.5;18701.75;67
20240813 061800;18701.25;18706.25;18701.25;18705.25;107
20240813 061900;18705.5;18708.75;18705;18707.25;173
20240813 062000;18706.75;18709;18704.75;18705;237
20240813 062100;18705.75;18713;18705;18710.25;399
20240813 062200;18711;18713.5;18707.75;18708.5;324
20240813 062300;18708.5;18708.75;18705;18706.25;115
20240813 062400;18706;18706.25;18704.25;18705.5;84
20240813 062500;18705.75;18706.75;18704.5;18705;53
20240813 062600;18705.25;18707.5;18704.5;18706;101
20240813 062700;18705.5;18707.5;18701;18701.75;253
20240813 062800;18701.5;18701.75;18694.5;18699.75;532
20240813 062900;18700.5;18700.5;18698.25;18699.5;73
20240813 063000;18699.25;18700.75;18698.5;18699.5;68
20240813 063100;18699.25;18703;18699;18703;182
20240813 063200;18702.75;18703.5;18696.75;18697.25;153
20240813 063300;18697.25;18700;18694.75;18700;203
20240813 063400;18699.75;18701;18698;18699.25;106
20240813 063500;18698.75;18699;18696.5;18698.75;72
20240813 063600;18698.75;18704.5;18698.75;18702;141
20240813 063700;18701.75;18704;18701.75;18703;78
20240813 063800;18703;18704.75;18701;18704;55
20240813 063900;18704.5;18707;18704;18706.25;107
20240813 064000;18706.75;18710;18705.75;18709.75;196
20240813 064100;18709.5;18712.75;18708;18712.5;229
20240813 064200;18712.25;18721.75;18712.25;18718;878
20240813 064300;18717.75;18722.5;18717;18720.75;466
20240813 064400;18721;18722.25;18718.75;18721;249
20240813 064500;18721;18723.25;18716.5;18719.25;379
20240813 064600;18719;18719.5;18715.75;18719;198
20240813 064700;18718.75;18722.25;18718.25;18721.5;277
20240813 064800;18722;18731.75;18720;18728.75;948
20240813 064900;18728.25;18730.5;18725.5;18726.25;257
20240813 065000;18726.25;18730;18725.75;18728.25;196
20240813 065100;18728;18731.5;18727;18730;180
20240813 065200;18729.5;18731.25;18728;18728.5;167
20240813 065300;18728.5;18729.5;18728;18729.5;101
20240813 065400;18729;18730.75;18727.5;18730;160
20240813 065500;18730.25;18730.75;18726.25;18727.5;157
20240813 065600;18727.5;18729.75;18726.75;18728.5;124
20240813 065700;18728.75;18734;18728;18731.75;309
20240813 065800;18731;18731;18724.25;18729.5;292
20240813 065900;18730.5;18741.5;18729;18738.5;969
20240813 070000;18737.75;18745.25;18737.5;18744;647
20240813 070100;18743.75;18749;18742;18743.5;723
20240813 070200;18743.5;18745;18739;18744.5;423
20240813 070300;18745;18757.25;18742.5;18752.5;909
20240813 070400;18752.25;18759.25;18751;18754;441
20240813 070500;18754;18757.25;18751;18753.75;436
20240813 070600;18754.25;18762.5;18752.75;18761.25;777
20240813 070700;18761;18772.75;18757.5;18768.5;1348
20240813 070800;18769.25;18776.5;18766.75;18773.75;989
20240813 070900;18773.25;18782.5;18770.75;18781.25;971
20240813 071000;18780.25;18786.5;18775.25;18781.25;944
20240813 071100;18781.5;18782.75;18775.75;18780;608
20240813 071200;18779.75;18780.5;18776.75;18779.5;369
20240813 071300;18780;18782;18777.25;18779.75;365
20240813 071400;18780;18785;18778;18783.5;455
20240813 071500;18783.25;18793;18779.25;18790.25;1322
20240813 071600;18790;18792;18784;18787.5;635
20240813 071700;18787.75;18794.25;18785;18790.75;612
20240813 071800;18790.5;18796.25;18785.5;18794.5;687
20240813 071900;18794.75;18797.25;18790.5;18796;489
20240813 072000;18796;18799.75;18793.75;18797.25;458
20240813 072100;18797.25;18799.5;18792.5;18794.75;454
20240813 072200;18795.5;18811.25;18794.5;18807.75;1400
20240813 072300;18807;18818.25;18807;18816.5;1383
20240813 072400;18816.75;18817.75;18809.5;18811.25;597
20240813 072500;18812.25;18813.75;18801.25;18801.5;859
20240813 072600;18801.75;18803.75;18792.25;18793;1066
20240813 072700;18792.75;18793;18785;18785.5;1043
20240813 072800;18786.25;18792.75;18780.75;18782.25;777
20240813 072900;18782.25;18792;18781.5;18787;675
20240813 073000;18788;18788.25;18784.5;18785.5;308
20240813 073100;18786.5;18788.5;18779.25;18785.5;704
20240813 073200;18785;18787;18780.75;18785.75;434
20240813 073300;18785;18785.25;18777.25;18778;591
20240813 073400;18778.75;18783.75;18778.75;18780.75;382
20240813 073500;18780.5;18781;18774;18775.5;493
20240813 073600;18776;18783;18775.25;18779;474
20240813 073700;18778.5;18779;18775.5;18777;257
20240813 073800;18777;18781.5;18774.75;18780;364
20240813 073900;18780;18780.75;18775;18779.25;210
20240813 074000;18779.25;18784.75;18778.25;18783;367
20240813 074100;18783;18783;18771.75;18775.5;542
20240813 074200;18774.75;18779;18774;18775;278
20240813 074300;18774.5;18776;18769.25;18775;561
20240813 074400;18774;18775.5;18770;18775.5;217
20240813 074500;18775.5;18781.5;18775.5;18778.75;358
20240813 074600;18778;18781.5;18776;18779.25;178
20240813 074700;18779.75;18786.25;18779.25;18779.25;405
20240813 074800;18778.5;18780.25;18773.25;18775;274
20240813 074900;18775;18780;18773.25;18779;173
20240813 075000;18777.75;18780;18774;18775.75;113
20240813 075100;18775.75;18780.75;18775.25;18780.75;138
20240813 075200;18780;18780.25;18772.75;18774.25;159
20240813 075300;18774;18780.75;18773.75;18779.5;165
20240813 075400;18779.5;18782.25;18775;18780;220
20240813 075500;18780.25;18780.75;18774.5;18779;168
20240813 075600;18779;18781.25;18775.5;18775.75;206
20240813 075700;18775.75;18788;18772.75;18782.75;459
20240813 075800;18783.5;18786.5;18778.25;18782.75;337
20240813 075900;18783.25;18783.75;18777;18777;143
20240813 080000;18777;18777;18773.25;18776.25;244
20240813 080100;18776.75;18777;18767.25;18774.25;1158
20240813 080200;18774.5;18781.25;18770.75;18773.25;403
20240813 080300;18774.5;18775.5;18769.25;18771;323
20240813 080400;18771.25;18773.5;18758.75;18763.75;1001
20240813 080500;18763.25;18766;18756.25;18764.25;783
20240813 080600;18765;18770.5;18763.75;18770.5;386
20240813 080700;18770.25;18771.75;18762;18764.25;338
20240813 080800;18764.25;18770;18764.25;18770;212
20240813 080900;18769.25;18776.75;18768.5;18776.5;400
20240813 081000;18776.25;18777.5;18770;18775.25;314
20240813 081100;18775;18777.25;18772.5;18776.5;280
20240813 081200;18776.25;18778.5;18773.75;18775;180
20240813 081300;18775.75;18776.75;18769;18770.25;224
20240813 081400;18771;18771;18760.5;18763.5;457
20240813 081500;18763.75;18764.25;18758.25;18761;322
20240813 081600;18760.75;18770;18760.75;18767;310
20240813 081700;18767.25;18767.75;18763.5;18763.75;93
20240813 081800;18763.75;18763.75;18758.5;18760.5;301
20240813 081900;18760.75;18761.5;18748.5;18750;946
20240813 082000;18749.75;18755.5;18749.75;18752.5;376
20240813 082100;18752;18752.75;18740.75;18744.25;932
20240813 082200;18743.5;18746.75;18739;18745.25;683
20240813 082300;18745;18745;18739;18743;389
20240813 082400;18743.25;18745.75;18738.5;18742.5;464
20240813 082500;18742.5;18743.25;18737.25;18740.25;432
20240813 082600;18740;18749.5;18740;18747.75;590
20240813 082700;18747.5;18750.25;18747.5;18748;276
20240813 082800;18748.25;18752.25;18746;18751.5;349
20240813 082900;18751.75;18756;18750.5;18755.25;489
20240813 083000;18754.75;18757.5;18754.25;18755.25;188
20240813 083100;18755.75;18755.75;18751.25;18754.75;329
20240813 083200;18755;18755.5;18750;18750.5;173
20240813 083300;18750.5;18755.75;18746;18753.5;371
20240813 083400;18753.5;18755.5;18750.5;18752.25;241
20240813 083500;18752;18752.75;18743;18744.5;319
20240813 083600;18745.25;18752.5;18736;18740.75;893
20240813 083700;18740.75;18743.5;18738;18739.75;347
20240813 083800;18739.75;18741;18736.75;18738;246
20240813 083900;18738;18742.5;18737.75;18741;228
20240813 084000;18741.5;18744;18739.75;18741.5;201
20240813 084100;18741.5;18744;18738.75;18743.75;146
20240813 084200;18744;18747.75;18742.5;18745;361
20240813 084300;18744.75;18748;18744.5;18746.5;171
20240813 084400;18745.75;18746.25;18737.75;18740;254
20240813 084500;18740;18743.25;18740;18741;148
20240813 084600;18740.25;18741.75;18738;18738.5;148
20240813 084700;18738.25;18745.25;18738.25;18745;179
20240813 084800;18743.5;18747.5;18743.25;18746;160
20240813 084900;18745.25;18747.25;18742.5;18747;109
20240813 085000;18747;18750.5;18744.5;18745.5;352
20240813 085100;18746;18747;18743.75;18744;143
20240813 085200;18743.75;18744.25;18740.25;18741.75;235
20240813 085300;18742;18744.25;18741.25;18743.5;108
20240813 085400;18743.5;18744.75;18740.75;18744.75;110
20240813 085500;18744.75;18745;18742.25;18743.25;70
20240813 085600;18743.5;18743.5;18737.25;18739.75;219
20240813 085700;18740;18743;18740;18741.5;112
20240813 085800;18742;18748.5;18741.75;18746.5;245
20240813 085900;18746.5;18749.25;18744.25;18746;296
20240813 090000;18746.75;18748.75;18744.75;18746.25;136
20240813 090100;18746;18746.75;18737.75;18741;433
20240813 090200;18741.25;18743.5;18738.75;18740.25;223
20240813 090300;18741.75;18746;18741.75;18743.5;104
20240813 090400;18744.25;18744.75;18739;18742.75;244
20240813 090500;18742.75;18744.5;18741;18743;91
20240813 090600;18743;18746;18739.25;18745.75;199
20240813 090700;18746;18748.25;18742.75;18746.75;154
20240813 090800;18746.25;18746.25;18732;18734.25;765
20240813 090900;18734;18740;18728.5;18738;616
20240813 091000;18738;18740;18734.25;18735.75;257
20240813 091100;18736.25;18742.25;18734.75;18742.25;243
20240813 091200;18741.5;18743.25;18738.25;18738.75;136
20240813 091300;18738.25;18741.75;18736.25;18737.5;118
20240813 091400;18737.75;18740;18736.25;18736.75;83
20240813 091500;18736.75;18736.75;18732.75;18736.5;337
20240813 091600;18736;18739.5;18733.75;18738;191
20240813 091700;18738.5;18743;18738.5;18739.5;185
20240813 091800;18739;18739;18733.5;18738.5;190
20240813 091900;18738;18739;18735.75;18737.25;129
20240813 092000;18737.75;18742;18736.5;18740;163
20240813 092100;18739.75;18743.25;18738.25;18741.75;200
20240813 092200;18741;18741.25;18738.5;18740.25;81
20240813 092300;18740.5;18740.75;18736.25;18740.5;185
20240813 092400;18740.75;18741;18738.25;18740.5;83
20240813 092500;18740.25;18744;18740.25;18741.75;167
20240813 092600;18741.75;18742.75;18739.75;18740.5;168
20240813 092700;18741.5;18745.5;18740.75;18743.75;335
20240813 092800;18743.75;18749;18743.25;18745.75;509
20240813 092900;18746;18749.25;18746;18748.75;178
20240813 093000;18748.5;18749;18745.25;18746.75;198
20240813 093100;18747;18757.25;18747;18756;692
20240813 093200;18755.75;18759;18753;18757;561
20240813 093300;18756.25;18758.25;18755;18756.25;325
20240813 093400;18755.5;18756.25;18753.75;18754.75;140
20240813 093500;18754.75;18757.5;18754.25;18756.5;210
20240813 093600;18757;18758.75;18755;18755;256
20240813 093700;18755.25;18757.5;18754.5;18757.5;123
20240813 093800;18757;18757.75;18752.5;18756.75;225
20240813 093900;18757;18757;18751.75;18754;206
20240813 094000;18753.75;18756.25;18752.25;18754.25;118
20240813 094100;18754.25;18761.5;18754;18760.75;399
20240813 094200;18760;18762.5;18758.5;18759;337
20240813 094300;18759;18763.25;18758.5;18763.25;163
20240813 094400;18763.25;18763.25;18745;18749.25;1152
20240813 094500;18749.75;18752.25;18744.25;18747.75;418
20240813 094600;18748;18749.25;18744.75;18748.75;184
20240813 094700;18748.5;18752.5;18747.25;18752.25;166
20240813 094800;18751.75;18754.25;18749.75;18752.5;232
20240813 094900;18752.75;18754.5;18748.5;18748.5;145
20240813 095000;18749.25;18752.75;18746;18752.5;172
20240813 095100;18751.75;18755.5;18751.75;18755.5;137
20240813 095200;18755.25;18756;18752.5;18755;118
20240813 095300;18754.25;18755.5;18750.75;18751.25;130
20240813 095400;18752;18752;18750;18751.5;65
20240813 095500;18752;18755.5;18751.25;18753.25;112
20240813 095600;18753.5;18754;18749.75;18750.25;83
20240813 095700;18750.25;18750.25;18745.25;18746;249
20240813 095800;18746.25;18750;18745.5;18747;181
20240813 095900;18747.5;18748.75;18743.75;18748.25;235
20240813 100000;18748.25;18748.25;18740.5;18743;345
20240813 100100;18743.5;18745;18733.25;18737.5;1244
20240813 100200;18737.5;18737.5;18722.25;18734.5;1347
20240813 100300;18735;18740.5;18733;18736.25;533
20240813 100400;18735.75;18735.75;18728;18734.25;572
20240813 100500;18734.75;18739;18732.75;18733.25;265
20240813 100600;18733.5;18739.25;18733.5;18737.75;183
20240813 100700;18737.75;18742;18734.5;18734.75;204
20240813 100800;18734.75;18735;18730.5;18731.5;202
20240813 100900;18731.25;18734.5;18715;18719;1181
20240813 101000;18719;18721.25;18717.25;18720.25;343
20240813 101100;18719.75;18720.75;18713.25;18718;493
20240813 101200;18717.25;18724.75;18716.75;18718.5;437
20240813 101300;18718;18723.5;18718;18718.5;246
20240813 101400;18718;18719;18711.75;18716.5;473
20240813 101500;18716.75;18719.25;18713.25;18719.25;279
20240813 101600;18719.5;18719.5;18711.5;18715;323
20240813 101700;18715.75;18722;18715.5;18719;290
20240813 101800;18719;18720;18717;18717;173
20240813 101900;18716.75;18719.5;18716;18717;140
20240813 102000;18716.75;18721.5;18716.5;18720;151
20240813 102100;18720;18720;18714.25;18715;184
20240813 102200;18715.5;18715.75;18707.75;18712;669
20240813 102300;18711.75;18712.5;18704.5;18705.25;630
20240813 102400;18704.75;18707;18695.5;18699.75;1074
20240813 102500;18699.75;18701.5;18692.5;18694.5;625
20240813 102600;18695.25;18696;18684.75;18688.75;1054
20240813 102700;18689.25;18692.75;18685.5;18688.25;593
20240813 102800;18688.75;18689.75;18678;18684.75;1034
20240813 102900;18684.5;18689.5;18681.75;18689.25;559
20240813 103000;18689.25;18691.75;18686.5;18688.75;492
20240813 103100;18688.25;18689.25;18674;18683;1005
20240813 103200;18683.25;18689;18681.75;18682.5;531
20240813 103300;18682.25;18689;18680.25;18686.5;403
20240813 103400;18686.75;18695.75;18685.5;18694;717
20240813 103500;18693.5;18694;18682.75;18686.75;578
20240813 103600;18686.5;18686.75;18664.5;18665;1759
20240813 103700;18666;18670.25;18658.75;18659.5;1533
20240813 103800;18660;18666.75;18658.75;18660.75;645
20240813 103900;18661.25;18665.5;18654.75;18665;745
20240813 104000;18664.5;18669.75;18661;18669.75;620
20240813 104100;18670;18671.75;18660.25;18666.75;526
20240813 104200;18667.75;18672.5;18663.25;18664;439
20240813 104300;18664.5;18670;18663.75;18665.5;289
20240813 104400;18665.5;18670.25;18664;18670.25;276
20240813 104500;18669.75;18674.75;18669;18673;453
20240813 104600;18672.5;18672.5;18667.75;18672.5;305
20240813 104700;18671;18674.25;18666;18667.5;396
20240813 104800;18667.75;18668.25;18660;18665.25;490
20240813 104900;18665.5;18672.25;18665.25;18670.5;262
20240813 105000;18671;18677.75;18670;18671.75;691
20240813 105100;18671;18671;18663.75;18666.75;405
20240813 105200;18667;18670.25;18657.25;18659.75;714
20240813 105300;18660;18661;18646.25;18656;1374
20240813 105400;18656.5;18664;18652.25;18663.5;560
20240813 105500;18663;18669;18660.5;18666.25;569
20240813 105600;18666.25;18668.25;18658.25;18660.25;433
20240813 105700;18659.75;18661;18653;18657;493
20240813 105800;18657.25;18664.25;18657.25;18663.75;309
20240813 105900;18663.25;18665.25;18661;18661.5;229
20240813 110000;18661.5;18665;18657;18657.5;228
20240813 110100;18658;18663.75;18648;18657.25;1299
20240813 110200;18657.25;18663.75;18654.75;18660.5;458
20240813 110300;18660.25;18668.25;18658.5;18665;475
20240813 110400;18666;18667.25;18659;18664;334
20240813 110500;18663.75;18670.25;18663.25;18668.25;309
20240813 110600;18669;18672.25;18667;18668.25;398
20240813 110700;18668.25;18668.75;18665;18665.5;361
20240813 110800;18665.25;18670.75;18663;18666.5;322
20240813 110900;18666.5;18674;18664;18672.75;339
20240813 111000;18673;18678.75;18671.25;18676;801
20240813 111100;18675.75;18678.75;18667.75;18670.5;748
20240813 111200;18670.5;18674.75;18665.75;18673.5;450
20240813 111300;18674;18677.25;18669.5;18677;326
20240813 111400;18676.75;18685.5;18676.25;18682.75;878
20240813 111500;18682.25;18690;18681.25;18689.25;752
20240813 111600;18689.25;18692.25;18686.75;18691.25;621
20240813 111700;18691.25;18691.5;18684.25;18684.25;502
20240813 111800;18685.75;18689.75;18683.75;18689.25;378
20240813 111900;18688.25;18692.75;18688;18692.25;415
20240813 112000;18692;18692.25;18687.5;18691.5;389
20240813 112100;18690.5;18692.25;18686;18687;283
20240813 112200;18687.25;18691.5;18686.75;18688.5;220
20240813 112300;18688.5;18692.25;18685;18691.75;352
20240813 112400;18691.5;18695;18691.25;18694.5;369
20240813 112500;18694.5;18695;18691.5;18694;226
20240813 112600;18694;18697;18689.25;18690.75;473
20240813 112700;18691;18691;18687.75;18689.25;271
20240813 112800;18689.25;18696;18689.25;18690;372
20240813 112900;18690.25;18694.75;18688.25;18692;172
20240813 113000;18691.75;18693.5;18690.25;18692.5;164
20240813 113100;18693;18693.25;18688;18691.25;265
20240813 113200;18691;18693.75;18688;18691.25;225
20240813 113300;18690.75;18696.5;18690;18694;251
20240813 113400;18694.5;18695.5;18690.75;18692;188
20240813 113500;18692;18696.5;18690.75;18696.5;302
20240813 113600;18696.25;18702.75;18695.75;18699;985
20240813 113700;18698.25;18703.5;18696.25;18702.5;511
20240813 113800;18702.25;18702.25;18691.25;18692.25;498
20240813 113900;18692.5;18692.5;18685.5;18691.25;620
20240813 114000;18690.5;18694.25;18690;18692.25;271
20240813 114100;18692.25;18692.25;18686.75;18691.5;311
20240813 114200;18692.25;18701;18691.25;18701;412
20240813 114300;18700.5;18704.5;18699.5;18704;516
20240813 114400;18703.25;18710.25;18703;18709.25;812
20240813 114500;18708.5;18709.25;18699;18700;550
20240813 114600;18700.75;18708;18700.5;18705;327
20240813 114700;18705;18708.5;18702.75;18707.75;172
20240813 114800;18707.25;18712.25;18706.5;18709;392
20240813 114900;18709;18710.25;18704.25;18704.75;383
20240813 115000;18704;18707.25;18703;18704.25;248
20240813 115100;18704;18706.5;18702.25;18706.5;188
20240813 115200;18706.75;18707.5;18702.5;18704.25;170
20240813 115300;18704.5;18706.5;18703;18703;147
20240813 115400;18702.75;18702.75;18696.25;18697;507
20240813 115500;18697.25;18700.25;18695.75;18699.5;314
20240813 115600;18698.75;18701.75;18698.75;18701.25;194
20240813 115700;18701.5;18704.5;18700.5;18701.25;226
20240813 115800;18702.25;18705;18699.5;18703.75;227
20240813 115900;18703.25;18708.25;18702.25;18705.75;336
20240813 120000;18705.25;18713.5;18704.75;18712.5;529
20240813 120100;18712.5;18715.5;18710;18710.5;648
20240813 120200;18710.75;18720.5;18710;18719;828
20240813 120300;18719;18725.5;18717.25;18722.5;1215
20240813 120400;18722.75;18728.25;18719.25;18726.75;730
20240813 120500;18727;18737.25;18726.25;18735.75;986
20240813 120600;18735.25;18746;18731.5;18742.25;1274
20240813 120700;18742.75;18745;18739;18744;693
20240813 120800;18744;18748.75;18740.5;18746.75;731
20240813 120900;18746.5;18758.75;18746.25;18756.5;1429
20240813 121000;18756.25;18763.25;18755;18762;823
20240813 121100;18762.5;18765;18756.5;18757.5;1005
20240813 121200;18758;18758.75;18750.75;18755.5;819
20240813 121300;18755.5;18758.5;18752.75;18755;472
20240813 121400;18755.5;18759.5;18753.75;18755;443
20240813 121500;18755;18757.25;18752;18755.5;396
20240813 121600;18755.25;18760.25;18754.25;18755.75;494
20240813 121700;18756;18758.75;18753.25;18757.25;581
20240813 121800;18757.75;18766;18757;18763;979
20240813 121900;18763;18763.75;18758;18759.5;412
20240813 122000;18759.5;18759.5;18749.25;18752.25;729
20240813 122100;18752.75;18752.75;18745.25;18748.25;640
20240813 122200;18749.25;18752;18746.25;18746.75;485
20240813 122300;18746.75;18749.75;18743.75;18749;807
20240813 122400;18749;18749.75;18745;18747.5;305
20240813 122500;18747.25;18752;18746.75;18748.75;459
20240813 122600;18749.25;18754.5;18749;18752.75;446
20240813 122700;18753;18755.25;18752;18755;304
20240813 122800;18754.75;18755.25;18745;18748;606
20240813 122900;18748.25;18748.5;18743.25;18744.75;453
20240813 123000;18744.5;18759;18744.5;18752.25;682
20240813 123100;18754.25;18828;18747.25;18796;7018
20240813 123200;18797;18811.5;18788;18800.25;3300
20240813 123300;18801.25;18805.5;18776.25;18791;2773
20240813 123400;18790.75;18800.75;18780;18797.25;2097
20240813 123500;18797.5;18808;18794;18801.5;2663
20240813 123600;18801.5;18803;18784.5;18795.75;2209
20240813 123700;18795.5;18820.5;18794.75;18816.5;3691
20240813 123800;18816.75;18822.5;18809.25;18820.75;2328
20240813 123900;18820.25;18822.5;18812.5;18815.5;1497
20240813 124000;18815.25;18821;18810.75;18812.5;1419
20240813 124100;18812.5;18818.75;18808.5;18812;1346
20240813 124200;18812.25;18817.25;18808;18813.75;1046
